timestamp,elapsed_time,slam_mode,num_points,density_3d,density_2d,coverage_2d,volume,bbox_x,bbox_y,bbox_z,z_range_min,z_range_max
6.4,6.4,rgbd,457,32.700445762654844,65.28371309069969,7.0002146,13.975345,2.1635897159576416,3.2354631423950195,1.9964165687561035,0.0015250779688358307,1.9979416131973267
10.4,10.4,rgbd,690,36.930875744456955,73.7294149836775,9.358544,18.683554,2.892491102218628,3.235461711883545,1.9964165687561035,0.0015250779688358307,1.9979416131973267
12.5,12.5,rgbd,997,40.64952245387536,81.15532146210423,12.285085,24.526733,3.197352886199951,3.8422675132751465,1.9964643716812134,0.001477271318435669,1.9979416131973267
14.5,14.5,rgbd,1198,41.25450167826683,83.79005296234125,14.29764,29.039255,3.6668078899383545,3.8992061614990234,2.031052350997925,-0.03311075642704964,1.9979416131973267
16.5,16.5,rgbd,1221,42.05024505062505,85.39871007263662,14.29764,29.036692,3.6668078899383545,3.8992061614990234,2.0308730602264404,-0.032931506633758545,1.9979416131973267
18.5,18.5,rgbd,1337,37.905925664758136,76.98212496403336,17.367668,35.27153,4.454154968261719,3.8992061614990234,2.0308730602264404,-0.032931506633758545,1.9979416131973267
20.6,20.6,rgbd,1452,37.512043068675666,76.1822001332172,19.05957,38.70757,4.888064384460449,3.8992061614990234,2.0308730602264404,-0.032931506633758545,1.9979416131973267
22.7,22.7,rgbd,1556,32.64994558156486,66.30789463331656,23.466286,47.657047,6.018221378326416,3.8992061614990234,2.0308730602264404,-0.032931506633758545,1.9979416131973267
24.7,24.7,rgbd,1621,24.21574780247159,49.17910766977356,32.96115,66.93991,7.001312732696533,4.707852840423584,2.0308730602264404,-0.032931506633758545,1.9979416131973267
26.7,26.7,rgbd,1709,22.941176085025777,46.59061677716931,36.681206,74.49487,7.7914934158325195,4.707852840423584,2.0308730602264404,-0.032931506633758545,1.9979416131973267
28.8,28.8,rgbd,1785,21.533553218442812,43.73191186197178,40.816875,82.89389,7.7914934158325195,5.238646030426025,2.0308730602264404,-0.032931506633758545,1.9979416131973267
