timestamp,slam_mode,ekf_rmse,ekf_ate,ekf_rpe,ekf_max,ekf_std,slam_rmse,slam_ate,slam_rpe,slam_max,slam_std
2.0,rgbd,0.00378147737680084,0.0017463721218920665,0.0001861015762181516,0.030028661315152055,0.003354065527555293,0.0,0.0,0.0,0.0,0.0
4.0,rgbd,0.0012208054250831182,0.001220803198986021,9.650397846203802e-06,0.0012238984933780615,2.3313639506787323e-06,0.0,0.0,0.0,0.0,0.0
6.0,rgbd,0.001224696855368426,0.0012246952947714406,8.310266411766586e-06,0.0012279424951506062,1.955125061253021e-06,0.0,0.0,0.0,0.0,0.0
8.0,rgbd,0.001227978192945937,0.0012279761518839399,1.2182782296136959e-05,0.0012309145808046182,2.2389182834277756e-06,0.0,0.0,0.0,0.0,0.0
10.0,rgbd,0.001231994690798138,0.001231994069408189,6.605363797974891e-06,0.001234585761952792,1.2373753875208194e-06,0.0,0.0,0.0,0.0,0.0
12.0,rgbd,0.0012351903420058663,0.0012351886485794073,9.726151315017438e-06,0.001238703628009619,2.045337416137115e-06,0.0,0.0,0.0,0.0,0.0
14.0,rgbd,0.00123958111819745,0.0012395791583028712,8.09479638195083e-06,0.001243810014027951,2.2042896329187473e-06,0.0,0.0,0.0,0.0,0.0
16.0,rgbd,0.0012439111334274387,0.0012439091696875072,1.3007758409606371e-05,0.001247241580966783,2.2103013531102087e-06,0.0,0.0,0.0,0.0,0.0
18.0,rgbd,0.0012480669966381888,0.0012480663929468128,1.569372927945886e-05,0.001250238467031705,1.227556190290859e-06,0.0,0.0,0.0,0.0,0.0
20.0,rgbd,0.0012521708578489168,0.001252170331691796,1.4831534142797732e-05,0.0012542464900326265,1.147901106665312e-06,0.0,0.0,0.0,0.0,0.0
22.0,rgbd,0.0012561059673515962,0.0012561054749391947,1.2745114046329891e-05,0.0012580910707181924,1.1122248283971113e-06,0.0,0.0,0.0,0.0,0.0
24.0,rgbd,0.0012598619968380961,0.0012598615491990447,4.091691078972214e-06,0.0012616945630899068,1.0620389154414848e-06,0.0,0.0,0.0,0.0,0.0
26.0,rgbd,0.0012634564927630676,0.0012634560871337816,1.1964047931319672e-05,0.0012652776084445547,1.0124177720751874e-06,8.325491522316349e-05,7.210916286847737e-05,0.0,0.00014238232918291628,4.1613093362829264e-05
28.0,rgbd,0.001266838470172356,0.0012668381087770201,6.677795958437671e-06,0.001268444021740156,9.569006732967498e-07,0.0004510558803228426,0.000451004865212664,0.0,0.00046565211210190664,6.783710512786375e-06
30.0,rgbd,0.0012700874581974694,0.001270087127842929,2.3755811495050344e-06,0.0012716191990173988,9.160557884060575e-07,8.262472626326424e-05,7.155827155136235e-05,0.0,0.00014167529236057682,4.130689001438901e-05
