timestamp,x,y,z
6.822,1.9922536886925253,0.00029877770524023065,0.0012242482795214171
6.8420000000000005,1.9922550060857531,0.0003006421956641237,0.0012241583046818105
6.862,1.9922541156683085,0.0003015985008750174,0.0012241314800247038
6.882,1.9922520585104257,0.0003002622700201242,0.0012228289146409554
6.902,1.99225334332294,0.0003031491777250194,0.0012242345997337811
6.922,1.9922518701501488,0.0003047907031870038,0.0012240431049591605
6.942,1.992252582455271,0.00030509364550381884,0.0012242981286519627
6.962,1.9922538204436417,0.0003090623036386954,0.001221561780372693
6.982,1.99225613476278,0.0003117648051489106,0.001222491289943034
7.002,1.9922542420488005,0.00031137973963365557,0.0012203411072889414
7.022,1.992253949990889,0.00031205438682587453,0.0012235537379355066
7.042,1.9922540616312847,0.00031105478534119817,0.0012254368642656555
7.062,1.9922492241415566,0.00031356552380812206,0.0012245064170902098
7.082,1.9922413490154414,0.0003154135229346308,0.0012247229205844812
7.102,1.9922404137960605,0.00031821566734453185,0.0012243296173099216
7.122,1.9922404994198648,0.00031706317968951633,0.0012227599308217152
7.142,1.9922396777952451,0.00031819519312723725,0.0012244701429815485
7.162,1.9922396973797238,0.0003169431963978372,0.0012212602816880358
7.182,1.9922355950778157,0.0003204224887526097,0.0012202925032994971
7.202,1.9922337083111201,0.000323051846309953,0.0012221252057600107
7.222,1.9922251005907727,0.000322298172132019,0.0012178916490416802
7.242,1.9922273665476733,0.00032360463279240204,0.0012205238106913485
7.2620000000000005,1.9922262096000722,0.0003242373954987591,0.0012250162668414055
7.282,1.992225874694698,0.00032670395827236035,0.0012248256815723113
7.302,1.9922270580705794,0.0003305880470162252,0.0012246413726220151
7.322,1.9922293659105408,0.0003317161297682273,0.0012249478816245551
7.342,1.9922269376764206,0.00033192494995081396,0.0012247507689527037
7.362,1.9922270621465303,0.0003345670006341759,0.0012241275767710946
7.382,1.9922290016258752,0.0003386935232329932,0.0012249234097453376
7.402,1.9922314849117861,0.0003402623350867495,0.0012235643835310228
7.422,1.9922288780007011,0.0003383042591429189,0.0012231987127878097
7.442,1.9922291244406507,0.00034199183512477607,0.0012252305664660623
7.462,1.9922313142852992,0.0003478771289901778,0.0012224245747952667
7.482,1.9922336857396632,0.00034721861072197315,0.001225222545676946
7.502,1.9922307713176952,0.00034754530280362277,0.001225484885966882
7.522,1.992230518179059,0.00034760950115942757,0.001225895856753395
7.542,1.9922266790945293,0.0003486979618599811,0.0012255782730333786
7.562,1.9922289986311674,0.00035407992696585334,0.0012182294260707494
7.582,1.9922293813727887,0.0003543702246280012,0.001225121355944353
7.602,1.9922282718419493,0.0003538434909966772,0.0012160308443749934
7.622,1.9922294491950885,0.0003559066670416568,0.0012248451258764503
7.642,1.9922323281751348,0.0003593875959894138,0.0012246956006591314
7.662,1.992232283764721,0.0003601378010575303,0.0012247637889714058
7.682,1.992230224635505,0.0003619326207279487,0.0012253596764001395
7.702,1.992230189619899,0.0003619936542734751,0.00122583658766659
7.722,1.9922246473787348,0.0003641384522544364,0.0012245154059663532
7.742,1.992224660239077,0.00036556524698753734,0.0012259415771844195
7.7620000000000005,1.9922267940271563,0.0003715294265751871,0.0012229454633987946
7.782,1.9922291700226857,0.0003708643017765033,0.0012257397461851727
7.802,1.9922262598272575,0.0003711932971911428,0.0012260088678395231
7.822,1.992226010791163,0.0003712732635079176,0.0012264112882381384
7.8420000000000005,1.9922222720056664,0.00037234535271708563,0.0012260944985834077
7.862,1.9922229826025322,0.0003771567969042861,0.0012226085505611106
7.882,1.9922225322659828,0.0003781174245152342,0.0012186111089869112
7.902,1.9922210973814303,0.00037724505348213475,0.001226354812690733
7.922,1.9922212925275797,0.00037810153486537274,0.0012244787929910628
7.942,1.9922203547038972,0.0003808611556074279,0.0012261419055012157
7.962,1.9922191181533069,0.00037906145594952904,0.0012237065400726999
7.982,1.9922206288020714,0.00038298754929728533,0.0012255337061086724
8.002,1.9922161927165978,0.00038379901043797404,0.001222169058282735
8.022,1.992217049591689,0.000385372502244884,0.0012251223220310359
8.042,1.992216884142592,0.0003853808902887341,0.0012262225275739835
8.062,1.99221645618067,0.0003878550051330448,0.0012246537347764264
8.082,1.9922164551241204,0.00038573064680628397,0.0012238720799066516
8.102,1.9922184021079536,0.00039137193841934424,0.0012268802761581377
8.122,1.992397648238194,0.00039264819384725953,0.0012369459076539413
8.142,1.9929959952624792,0.0003929828432395028,0.0012578255268546057
8.162,1.9939646535555966,0.00039386568910980304,0.0012944272522901756
8.182,1.9953120671806104,0.0003929640035027209,0.0013255794722325243
8.202,1.9970873779926965,0.00039187017749358667,0.0013295828595303594
8.222,1.9992991369253448,0.00039081683804054494,0.0012814468172558935
8.242,2.0018786777108324,0.0003891867748675265,0.001146562332118739
8.262,2.004857323026447,0.0003877466405916445,0.0008886367544115314
8.282,2.0082078681230215,0.0003858952919236823,0.0006744207934932522
8.302,2.0120636811666524,0.0003837682454829639,0.0010686859267096671
8.322,2.016015421029028,0.0003814415633749553,0.0013211307394376537
8.342,2.020540581776695,0.000378924189157062,0.0013884088572056752
8.362,2.0255330363179205,0.0003768478438138493,0.0011648984147009656
8.382,2.0308978290653275,0.0003741721239649612,0.0006711968870113383
8.402,2.0367634473444514,0.00037074852891738814,0.00124376854746433
8.422,2.0430521059367766,0.00036932248136527945,0.0014392170068438515
8.442,2.048737115179235,0.00036078010817498004,0.0012877623605169752
8.462,2.0546891627638777,0.00034510070097560464,0.0009981057491871004
8.482,2.061791927732954,0.0003405513797626722,0.001442161594074759
8.502,2.068813217841797,0.00033499262152588875,0.0014933298584175192
8.522,2.074750512752851,0.0003324023578096466,0.0007712915876710302
8.542,2.081831262700322,0.0003267469847134312,0.0013713217629247876
8.562,2.088942443541872,0.00031994359296964175,0.0015214789369865922
8.582,2.0953502307084078,0.0003172056955391489,0.0012231262443995472
8.602,2.1018469920547775,0.00031071764898178743,0.00121012578636423
8.622,2.108954996017053,0.0003039722670495301,0.0015444237064558552
8.642,2.1159642763977797,0.0002980357301447001,0.0014564754974186744
8.662,2.121810418984195,0.0002927267669918921,0.0009646989645059056
8.682,2.128903760493722,0.00028685685757680324,0.001495660991837039
8.702,2.1360257746897524,0.00027980388742357757,0.0014897700622435173
8.722,2.142509823295626,0.0002709003730804583,0.0011202524608144304
8.742,2.149110032566211,0.0002661576867954446,0.0013590410205798764
8.762,2.156223438938858,0.0002581139337899816,0.0015469369442691339
8.782,2.162970276178136,0.00025331735051608456,0.0013686406379666283
8.802,2.1690994374850323,0.0002467231217521238,0.0011379657881321337
8.822,2.1762129489193605,0.00024020718408198976,0.0015147471261627299
8.842,2.183329700593903,0.0002327318487695455,0.001368074779976386
8.862,2.1893056475856447,0.00022840665534938154,0.0008282200789937744
8.882,2.196347327063352,0.00022666481568944325,0.0014035780555446964
8.902,2.203461874010001,0.00021700572806295724,0.001447720441727307
8.922,2.2096874102138067,0.00020801689006847118,0.00096369978928737
8.942,2.216484761609961,0.00021259994262300125,0.001214615372019695
8.962,2.2235902909156198,0.00020102782293641164,0.0014353849008651443
8.982,2.2305869118482073,0.00019333731367472988,0.0012273337472393786
9.002,2.2366842862368146,0.00018936999496693593,0.0009373182794075174
9.022,2.243778224863093,0.00017820286180559328,0.0013589219893000715
9.042,2.2508789580858815,0.00016913815440756198,0.001256019021903504
9.062,2.256793236837023,0.0001674361403355227,0.0005888499483716059
9.082,2.2636567385067456,0.0001665548725331407,0.0012080338712199823
9.102,2.27075490796313,0.0001547723127110354,0.0012834377643596295
9.122,2.2775406393699695,0.00014565225044250413,0.0009552177953873198
9.142,2.283879584457414,0.0001359614291710125,0.0009828773961663706
9.162,2.2909680551019904,0.00012348447244877133,0.001258123178623477
9.182,2.297939243476487,0.00011221115604684824,0.0010972146923576287
9.202,2.3039091831378573,0.00010615410532176509,0.0006858028217792966
9.222,2.3109904163292865,9.140912746452871e-05,0.0011601276922674209
9.242,2.318085303745491,7.802685251961578e-05,0.0011103773704552733
9.262,2.324085055883418,6.621435633301309e-05,0.0005018603719944559
9.282,2.3309555273517604,5.261974438487784e-05,0.0009995702267043827
9.302,2.3380403370506673,3.596137184227902e-05,0.0011312803534240523
9.322,2.3449120075926047,2.274687341761089e-05,0.000855086484113643
9.342,2.3511759107696646,3.069597810487581e-05,0.0007992592867495096
9.362,2.3582632462232627,1.106455027902653e-05,0.0011092375587525294
9.382,2.3650280179342547,-2.0382211299925415e-06,0.001023568618450349
9.402,2.3712754147305826,-9.085266464887805e-06,0.0004790806394085467
9.422,2.3783327478534315,-2.837083070523644e-05,0.0010170928270799295
9.442,2.385414214238847,-4.6605012061790686e-05,0.0010101016956861886
9.462,2.392201074501447,-6.075746335268577e-05,0.0006433621127345801
9.482,2.3988143202313053,-7.427882838309649e-05,0.0008738072132299657
9.502,2.405889679731891,-9.268368167423916e-05,0.001082154973998689
9.522,2.412453138771347,-0.00010369866950860518,0.0008265102873312169
9.542,2.4189850369216943,-0.00013518968687792012,0.0007272496068139456
9.562,2.4260961348011145,-0.0001379495355063982,0.0010667640125799904
9.582,2.4331756612256688,-0.00016083466741236878,0.0009355871552850503
9.602,2.4394394602007012,-0.00017121738647103753,0.000345093498405058
9.622,2.4464433178575202,-0.0001926005205089669,0.001006722992028225
9.642,2.4535242741927337,-0.0002147179741146744,0.0010857537135159356
9.662,2.4597750618096037,-0.00022454322329853307,0.0006588755499464527
9.682,2.466457236159504,-0.00024216713950729512,0.0008816786405142774
9.702,2.4735352908811556,-0.00026412425376043706,0.0011499749123654313
9.722,2.480499161296283,-0.0002838443749664674,0.0009934135295956992
9.742,2.4865633318120164,-0.0002943997315535593,0.0006833610425960313
9.762,2.4936347094884344,-0.0003168720016094431,0.001157771420795789
9.782,2.5007230060323593,-0.000338623092759302,0.0011097336832157079
9.802,2.506647199387453,-0.00034491514771459316,0.0005034412235597474
9.822,2.5135147623524383,-0.0003653543768660616,0.0011049403614257214
9.842,2.5206054659606316,-0.0003874610168001475,0.0012431410053576897
9.862,2.5273557926520347,-0.00040319146297578787,0.0010454032484344677
9.882,2.53361092305478,-0.0004165176792637555,0.0009726610482957698
9.902,2.540697390116264,-0.00043973021121817966,0.0013157784471758693
9.922,2.547534359635232,-0.00045676685291636806,0.0012648594304002503
9.942,2.5536417892801233,-0.00046702451064382184,0.0007764505922669973
9.962,2.560721420178136,-0.0004910617980048089,0.0013145581100502124
9.982,2.567823963462505,-0.0005141109525788977,0.0013136243046999174
10.002,2.574450862032772,-0.0005286587769908588,0.0009856219597410842
10.022,2.5810634455323176,-0.0005799884055863631,0.0012673141906780205
10.042,2.5881825931657816,-0.0005743040662672528,0.001443249367328786
10.062,2.5944425771086856,-0.0005875251058932423,0.0010985555220450194
10.082,2.601256815416273,-0.0005915726071365803,0.0010767076215199567
10.102,2.6083542585694257,-0.0006137242776612728,0.0014669100270905955
10.122,2.6154641048563114,-0.0006359334317897832,0.0013264226542969437
10.142,2.6217608108645805,-0.0006464475002771635,0.000760276163932122
10.162,2.628797845080116,-0.0006678752941002559,0.0014315696853749449
10.182,2.6359093593811367,-0.0006902831232625983,0.0014967924209399741
10.202,2.6421398503249995,-0.0006998274473280627,0.0009879748900356033
10.222,2.6490985442482597,-0.0007571967744844719,0.0012964550372342731
10.242,2.6562204917679364,-0.0007497658202485887,0.0015478785045886512
10.262,2.6632518608010964,-0.0007726366410743758,0.0013573312918264968
10.282,2.669340193503198,-0.0007820582414080799,0.0011329084245516596
10.302,2.676422327835593,-0.0008032619744538388,0.001531751691728367
10.322,2.6835369099484616,-0.0008312709995609475,0.0014469098009719517
10.342,2.6895931933923123,-0.000841383169983223,0.00083918757649451
10.362,2.6965163825112164,-0.0008673671515952957,0.0014257800655594344
10.382,2.7036291344463197,-0.0008958398692840742,0.0015288634607839025
10.402,2.7101205381460414,-0.0009108475752602821,0.0012354157905850316
10.422,2.716239975231565,-0.0009287449255139877,0.0012216678225469013
10.442,2.722722138629533,-0.0009551361774588654,0.0015148755541024017
10.462,2.728807974278302,-0.0009799216068052863,0.001380366957377005
10.482,2.7344188725725713,-0.0010010912776621732,0.0009568576019441388
10.502,2.73937124128871,-0.001015092854201269,0.001141912647478649
10.522,2.744241805274258,-0.0010348987642721792,0.0014309447344616755
10.542,2.748717629922347,-0.0010530297149133673,0.0014883077930619437
10.562,2.7524138718966022,-0.0010640154699965946,0.001350202060111244
10.582,2.7561266723941,-0.0010826866712408652,0.0010452649173487982
10.602,2.7596481916386884,-0.0010872272196801656,0.0007534099644802839
10.622,2.7629565630341526,-0.0011130286533743714,0.0010971974064126477
10.642,2.7660448769006543,-0.0011472998240307508,0.0013161705560842674
10.662,2.7688918262332822,-0.0012143468573490167,0.0013972105127931789
10.682,2.7716128944991434,-0.0012987803295742345,0.0013765898062186033
10.702,2.7740388990548044,-0.001426307143058679,0.00128057209997548
10.722,2.7762247035372,-0.0015997729500244918,0.0010847804652009962
10.742,2.778333831597761,-0.001661876425110739,0.001236546110390424
10.762,2.780316334832066,-0.0018164754204387202,0.0013658950291742245
10.782,2.7823425861528,-0.0020001223302536586,0.001421527963492153
10.802,2.784365297996529,-0.0022240671410304587,0.0013937438938668167
10.822,2.7863844052288798,-0.0024963304807569075,0.0013012706696228227
10.842,2.788400461433415,-0.0028105214287800087,0.001120648213982639
10.862,2.790444687507573,-0.003046992820093074,0.0011295916824113073
10.882,2.792417886514472,-0.0033337513085394156,0.0012784196087034239
10.902,2.794415655034276,-0.0036697681009201094,0.001347198650257092
10.922,2.79642377827076,-0.004038087244441529,0.0013418238790833814
10.942,2.798426299199698,-0.004450460520600587,0.0012579515390403473
10.962,2.800416861631915,-0.004905936631548587,0.00109355950103035
10.982,2.8024196337151484,-0.005338169619573266,0.0009815782827500563
11.002,2.8044173856700025,-0.005769428892367792,0.0011244476818224602
11.022,2.8063108669377974,-0.006253923474523335,0.0012126729298035377
11.042,2.8084114668595257,-0.006782290310739397,0.0012270021518474838
11.062,2.8105370016974023,-0.007358858088865915,0.0011560624751449922
11.082,2.812509877404009,-0.007956303301696782,0.0010059211842134708
11.102,2.814447339108362,-0.008590546434948526,0.0007738405413444671
11.122,2.816444720930736,-0.00911253631281363,0.000913229851716657
11.142,2.8183444896952796,-0.009744812833834562,0.0010259134982738838
11.162,2.8204347246406725,-0.01043740892044985,0.0010590002671984344
11.182,2.8225311758542193,-0.011164958106472405,0.0010084301942853147
11.202,2.8245991522496614,-0.011936596642686427,0.0008687744869644853
11.222,2.826597837003139,-0.01273634596489772,0.0006434111421218525
11.242,2.828536002220483,-0.013415985072403828,0.0006371354194385226
